    IGRAv2 STATION LISTING 20230723 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------

------------------------------------------------------------------------


ID,LAT,LON,EL(m),NAME
INM00042734,  22.4500,   70.0830,   20.0,  JAMNAGAR                      
INM00042779,  22.7670,   81.9000,  625.0,  PENDRA ROAD                   
INM00042798,  22.8167,   86.1833,  142.0,  JAMSHEDPUR                    
INM00042809,  22.6500,   88.4500,    6.0,  KOLKATA/DUM DUM               
INM00042840,  21.2000,   72.8333,   10.0,  SURAT                         
INM00042867,  21.1000,   79.0500,  310.0,  NAGPUR SONEGAON               
INM00042874,  21.2333,   81.6500,  296.0,  PBO RAIPUR                    
INM00042886,  21.9167,   84.0833,  228.0,  JHARSIGUDA                    
INM00042895,  21.5167,   86.9333,   18.8,  BALASORE                      
INM00042909,  20.9000,   70.3670,    6.0,  VERAVAL                       
INM00042970,  20.4800,   85.8700,   26.0,  CUTTACK                       
INM00042971,  20.2500,   85.8333,   45.0,  BHUBANESHWAR                  
INM00043003,  19.1167,   72.8500,   14.2,  BOMBAY / SANTACRUZ            
INM00043014,  19.8500,   75.4000,  585.0,  AURANGABAD CHIKALTHANA AERODRO
INM00043041,  19.0833,   82.0333,  554.0,  JAGDALPUR                     
INM00043049,  19.2667,   84.8833,   16.4,  GOPALPUR                      
INM00043063,  18.5333,   73.8500,  555.0,  PUNE                          
INM00043086,  18.7667,   79.4333,  156.0,  RAMGUNDAM                     
INM00043110,  16.9833,   73.3333,   90.5,  RATNAGIRI                     
INM00043128,  17.4500,   78.4667,  530.0,  HYDERABAD AIRPORT             
INM00043150,  17.6833,   83.3000,   69.9,  VISHAKHAPATNAM/WALTAIR        
INM00043181,  16.5330,   80.8000,   24.0,  VIJAYAWADA/GANNAVA            
INM00043185,  16.2000,   81.1500,    3.0,  MACHILIPATNAM/FRANCHPET       
INM00043192,  15.4833,   73.8167,   58.4,  GOA/PANJIM                    
INM00043194,  15.3830,   73.8170,   52.0,  GOA/DABOLIM AIRPORT           
INM00043201,  15.4167,   75.6333,  670.0,  GADAG                         
INM00043237,  14.6833,   77.6167,  349.0,  ANANTAPUR                     
INM00043243,  14.9167,   80.0000,   17.0,  KAVALI                        
INM00043279,  13.0000,   80.1833,   13.7,  CHENNAI/MINAMBAKKAM           
INM00043284,  12.9170,   74.8830,  102.0,  MANGALORE/BAJPE               
INM00043285,  12.9500,   74.8333,   30.8,  MANGALORE/PANAMBUR            
INM00043295,  12.9667,   77.5833,  917.0,  BANGALORE                     
INM00043311,  11.1167,   72.7333,    2.7,  AMINIDIVI                     
INM00043333,  11.6667,   92.7167,   79.0,  PORT BLAIR                    
INM00043344,  10.7667,   78.7167,   88.0,  TIRUCHCHIRAPALLI              
INM00043346,  10.9167,   79.8333,    6.9,  KARAIKAL                      
INM00043353,   9.9333,   76.2333,    1.0,  COCHIN (IN-NAVY)              
INM00043368,   9.1500,   92.8100,   10.0,  USAF-DS3-279                  
INM00043369,   8.3000,   73.1500,    0.9,  MINICOY                       
INM00043371,   8.4833,   76.9500,   59.9,  THIRUVANANTHAPURAM            
INXUAC03369,  22.7700,   88.3700,    0.0,  BARAKPUR                      
INXUAE05431,  23.2800,   69.6700,   81.0,  BHUJ                          
INXUAE05449,  25.0500,   73.8800,  538.0,  KANKROLI/RAJSAMAND            
INXUAE05454,  20.5700,   74.5300,  431.0,  MALEGAON                      
INXUAE05455,   8.2800,   73.0500,    0.0,  MALIKU                        
INXUAE05457,  12.9800,   74.8800,   95.0,  MANGALORE/MANGALURU           
INXUAE05462,  28.6300,   77.2000,  216.0,  NEW DEHLI                     
INXUAE05466,  21.4700,   83.9800,  153.0,  SAMBALPUR                     
INXUAE05469,  26.6700,   92.8200,   69.0,  TEZPUR                        
INXUAE05473,  15.8500,   73.6300,    5.0,  VENGURLA                      
INXUAE05784,  26.4500,   74.7300,  490.0,  AJMER                         
INXUAE05786,  22.5300,   88.4000,   10.0,  ALIPORE                       
INXUAE05794,  15.1500,   76.9500,  470.0,  BELLARY                       
INXUAE05796,  18.9000,   72.8200,   40.0,  COLABA                        
INXUAE05798,  27.0500,   88.3000, 2270.0,  DARJEELING                    
INXUAE05800,  22.1800,   88.1800,   10.0,  DIAMOND HARBOUR               
INXUAE05822,  25.7700,   87.5200,   40.0,  PURNEA                        
INXUAE05832,  31.0800,   77.1800, 2130.0,  SHIMLA                        
INXUAE05834,  24.8300,   92.8500,   40.0,  SILCHAR                       
INXUAE05840,  17.6800,   83.3500,   20.0,  WALTAIR                       
IOM00061967,  -7.3000,   72.4000,    3.0,  DIEGO GARCIA                  
IRM00040706,  38.0833,   46.2833, 1367.0,  TABRIZ                        
IRM00040745,  36.2667,   59.6333,  999.0,  MASHHAD                       
IRM00040754,  35.6833,   51.3167, 1204.0,  TEHRAN-MEHRABAD               
IRM00040766,  34.3500,   47.1500, 1319.0,  KERMANSHAH                    
IRM00040795,  32.4330,   48.4000,  152.0,  USAF-DS3-261                  
IRM00040800,  32.5175,   51.7061, 1550.4,  ESFAHAN                       
IRM00040809,  32.8667,   59.2000, 1491.0,  BIRJAND                       
IRM00040811,  31.3333,   48.6667,   20.0,  AHWAZ                         
IRM00040821,  31.9000,   54.2833, 1238.0,  YAZD                          
IRM00040841,  30.2500,   56.9667, 1748.0,  KERMAN                        
IRM00040848,  29.5333,   52.6000, 1484.0,  SHIRAZ                        
IRM00040856,  29.4667,   60.8833, 1370.0,  ZAHEDAN                       
IRM00040875,  27.2167,   56.3667,   10.0,  BANDARABBASS                  
ISM00040165,  32.6670,   35.1830,   49.0,  USAF-DS3-244                  
ISM00040179,  32.0000,   34.8167,   35.0,  BET DAGAN                     
ISM00040181,  31.9330,   34.8330,   63.0,  BEER-YA AQOV TO 401790        
ISM00040186,  31.8667,   34.6833,   20.0,  ASHDOD NORTH                  
ISM00040191,  31.2330,   34.7830,  280.0,  BEER-SHEVA                    
ISM00040199,  29.5500,   34.9500,   12.0,  EILAT                         
ITM00016037,  46.0303,   12.5992,  113.0,  AVIANO                        
ITM00016044,  46.0333,   13.1833,   93.0,  UDINE/CAMPOFORMIDO            
ITM00016045,  45.9806,   13.0592,   50.0,  UDINE/RIVOLTO RDS             
ITM00016080,  45.4614,    9.2831,  104.0,  MILANO LINATE RDS             
ITM00016113,  44.5392,    7.6125,  385.0,  CUNEO-LEVALDIGI RDS           
ITM00016144,  44.6539,   11.6225,   10.0,  S. PIETRO CAPOFIUME RDS       
ITM00016242,  41.8000,   12.2330,    3.0,  ROMA FIUMICINO                
ITM00016245,  41.6700,   12.4508,   32.0,  PRATICA DI MARE RDS           
ITM00016320,  40.6603,   17.9567,   14.5,  BRINDISI RDS                  
ITM00016420,  38.2000,   15.5500,   59.0,  MESSINA                       
ITM00016429,  37.9142,   12.4914,    7.3,  TRAPANI BIRGI RDS             
ITM00016546,  39.3461,    8.9675,   29.0,  DECIMOMANNU RDS               
ITM00016560,  39.2436,    9.0600,    4.0,  CAGLIARI ELMAS                
ITXUAC00012,  37.4700,   15.0700,  142.0,  CATANIA                       
ITXUAC00013,  37.7800,   12.4500,    7.0,  MARSALA                       
IVM00065528,   9.5000,   -7.5670,  421.0,  ODIENNE                       
IVM00065536,   9.4170,   -5.6170,  381.0,  KORHOGO                       
IVM00065548,   7.3833,   -7.5167,  339.0,  MAN                           
IVM00065555,   7.7330,   -5.0670,  376.0,  BOUAKE                        
IVM00065578,   5.2500,   -3.9333,    7.0,  ABIDJAN                       
IVM00065592,   4.4170,   -7.3670,   21.0,  TABOU                         
IZM00040608,  36.3170,   43.1500,  223.0,  MOSUL                         
IZM00040642,  33.0330,   40.2830,  615.0,  RUTBAH                        
IZM00040648,  33.3700,   43.5700,   45.0,  AL HABBANIYAH                 
IZM00040650,  33.3000,   44.4000,   32.0,  BAGHDAD INT. AIRPORT          
IZM00040676,  31.0170,   46.2330,    3.0,  NASIRIYA                      
IZM00040689,  30.5170,   47.7830,    2.0,  BASRAH-HUSSEN                 
JAM00047401,  45.4150,  141.6789,    2.8,  WAKKANAI                      
JAM00047412,  43.0600,  141.3286,   17.5,  SAPPORO                       
JAM00047418,  42.9531,  144.4375,   14.1,  KUSHIRO                       
JAM00047420,  43.3333,  145.5833,   26.0,  NEMURO                        
JAM00047580,  40.7053,  141.3719,   36.3,  MISAWA AB                     
JAM00047582,  39.7175,  140.0992,    6.3,  AKITA                         
JAM00047590,  38.2670,  140.9000,   43.0,  SENDAI                        
JAM00047600,  37.3914,  136.8953,    5.2,  WAJIMA                        
JAM00047604,  37.9170,  139.0500,    6.0,  NIIGATA                       
JAM00047624,  36.4000,  139.0670,  113.0,  MAEBASHI                      
JAM00047646,  36.0581,  140.1258,   25.2,  TATENO                        
JAM00047655,  34.6000,  138.2170,   47.0,  OMAEZAKI                      
JAM00047678,  33.1217,  139.7792,  151.2,  HACHIJOJIMA                   
JAM00047681,  34.7503,  137.7030,   45.7,  HAMAMATSU AB                  
JAM00047684,  34.9330,  136.5830,   56.0,  YOKKAICHI                     
JAM00047688,  34.9830,  139.8330,    6.0,  TATEYAMA AB                   
JAM00047696,  35.2800,  139.6700,   49.0,  YOKOSUKA                      
JAM00047727,  35.8000,  140.0170,   33.0,  SHIMOFUSA AB                  
JAM00047741,  35.4572,  133.0656,   16.9,  MATSUE                        
JAM00047744,  35.4333,  133.3500,    6.0,  YONAGO                        
JAM00047764,  34.1500,  132.2200,    2.0,  USAF-DS3-294                  
JAM00047772,  34.6830,  135.5170,   83.0,  OSAKA                         
JAM00047778,  33.4503,  135.7572,   67.5,  SHIONOMISAKI                  
JAM00047787,  34.0500,  131.0500,    7.0,  OZUKI AB                      
JAM00047807,  33.5822,  130.3764,    2.5,  FUKUOKA                       
JAM00047810,  33.1500,  130.3000,    5.0,  SAGA AIRPORT                  
JAM00047827,  31.5550,  130.5481,    3.9,  KAGOSHIMA                     
JAM00047850,  31.3670,  130.8330,   68.0,  KANOYA AB                     
JAM00047855,  32.9170,  129.9170,    6.0,  NAGASAKI AIRPORT              
JAM00047881,  34.1330,  134.6000,    8.0,  TOKUSHIMA AB                  
JAM00047884,  34.0000,  134.6330,    6.0,  KOMATSUSHIMA AB               
JAM00047898,  32.7170,  133.0170,   31.0,  SHIMIZU                       
JAM00047909,  28.3942,  129.5528,  294.1,  NAZE/FUNCHATOGE               
JAM00047918,  24.3367,  124.1644,    5.7,  ISHIGAKIJIMA                  
JAM00047931,  26.3500,  127.7500,   45.0,  KADENA AB                     
JAM00047936,  26.2000,  127.6830,   27.0,  NAHA                          
JAM00047938,  26.7170,  127.7830,   73.0,  IEJIMA AUXILIARY AB           
JAM00047945,  25.8289,  131.2286,   15.3,  MINAMIDAITOJIMA               
JAM00047963,  30.4830,  140.3000,   83.0,  TORISHIMA                     
JAM00047971,  27.0922,  142.1914,    2.7,  CHICHIJIMA                    
JAM00047981,  24.7830,  141.3330,  106.0,  IWOTO                         
JAM00047991,  24.2883,  153.9833,    7.1,  MINAMITORISHIMA               
JMM00078397,  18.0667,  -76.8500,  786.0,  COOPERS HILL                  
JNM00001001,  70.9397,   -8.6678,    9.0,  JAN MAYEN                     
JNM00001005,  78.0667,   13.6333,    9.0,  ISFJORD RADIO                 
JNM00001020,  80.0500,   18.3000,    7.0,  KINNVIKA STATION              
JOM00040255,  32.5500,   35.8500,  616.0,  IRBED                         
JOM00040265,  32.3667,   36.2500,  683.0,  MAFRAQ                        
JOM00040270,  31.9830,   35.9830,  779.0,  AMMAN AIRPORT                 
JOM00040310,  30.1670,   35.7830, 1069.0,  MAAN                          
JQM00091275,  16.7333, -169.5167,    2.7,  JOHNSTON IS WSO AP            
JUM00061970, -17.0500,   42.7170,    9.0,  ILE JUAN DE NOVA              
KEM00063612,   3.1186,   35.6400,  506.0,  LODWAR                        
KEM00063619,   3.5330,   39.0500, 1113.0,  MOYALE                        
KEM00063624,   3.9330,   41.8670,  231.0,  MANDERA                       
KEM00063641,   2.3330,   37.9830, 1345.0,  MARSABIT                      
KEM00063661,   1.0170,   35.0000, 1890.0,  KITALE                        
KEM00063671,   1.7500,   40.0670,  224.0,  WAJIR                         
KEM00063686,   0.4830,   35.3000, 2120.0,  ELDORET                       
KEM00063694,   0.0330,   37.0330, 1872.0,  USAF-DS3-464                  
KEM00063695,   0.0830,   37.6500, 1554.0,  MERU                          
KEM00063708,  -0.1000,   34.7500, 1146.0,  KISUMU                        
KEM00063710,  -0.3670,   35.2670, 1976.0,  KERICHO                       
KEM00063714,  -0.2670,   36.1000, 1901.0,  NAKURU                        
KEM00063717,  -0.4330,   36.9670, 1798.0,  NYERI                         
KEM00063720,  -0.5000,   37.4500, 1493.0,  EMBU                          
KEM00063723,  -0.4670,   39.6330,  138.0,  GARISSA                       
KEM00063737,  -1.1330,   35.8330, 1890.0,  NAROK                         
KEM00063741,  -1.3036,   36.7597, 1798.3,  DAGORETTI CORNER              
KEM00063766,  -2.2830,   37.8330, 1000.0,  MAKINDU                       
KEM00063793,  -3.4000,   38.5670,  579.0,  VOI                           
KEM00063799,  -3.2170,   40.1000,   19.0,  MALINDI                       
KEM00063820,  -4.0330,   39.6170,   55.0,  MOMBASA                       
KGM00036974,  41.4330,   76.0000, 2041.0,  NARYN                         
KGM00038353,  42.8330,   74.5830,  760.0,  BISHKEK                       
KGM00038613,  40.9170,   72.9500,  765.0,  DZHALAL-ABAD                  
KNM00047041,  39.9333,  127.5500,   39.0,  HAMHEUNG                      
KNM00047058,  39.0333,  125.7833,   36.0,  PYONGYANG                     
KRM00091487,   3.8500, -159.3670,    5.0,  FANNING ISLAND                
KRM00091492,   2.0000, -157.4000,    3.0,  CHRISTMAS ISLAND              
KRM00091610,   1.3500,  172.9167,    2.0,  TARAWA                        
KRM00091701,  -2.7670, -171.7170,    3.0,  KANTON ISLAND                 
KSI0000RKSC,  37.3500,  126.9170,  122.0,  SV RI SAN                     
KSM00047090,  38.2508,  128.5647,   18.7,  SOKCHO                        
KSM00047101,  37.9025,  127.7358,   78.2,  CHUNCHEON                     
KSM00047102,  37.9660,  124.6300,  146.0,  BAENGNYEONGDO                 
KSM00047107,  37.7500,  128.9500,    6.0,  GANGNEUNG AB                  
KSM00047110,  37.5670,  126.7830,   17.0,  GIMPO INTL AIRPORT            
KSM00047111,  37.4330,  127.1170,   20.0,  SEOUL AB                      
KSM00047113,  37.4667,  126.4333,    7.0,  INCHEON INT'L AIRPORT         
KSM00047118,  37.4330,  127.9500,  101.0,  WONJU AB                      
KSM00047122,  37.0833,  127.0333,   11.8,  OSAN AB                       
KSM00047123,  37.1000,  128.8667,  703.6,  SANGDONG                      
KSM00047128,  36.7000,  127.5000,   58.0,  CHEONGJU INTL AIRPO           
KSM00047129,  36.7670,  126.4670,   21.0,  SEOSAN                        
KSM00047131,  36.6330,  127.4330,   59.0,  CHEONGJU                      
KSM00047134,  36.6170,  128.3500,  120.0,  YECHEON AB                    
KSM00047138,  36.0319,  129.3800,    2.9,  POHANG                        
KSM00047139,  35.9830,  129.4170,   20.0,  POHANG AB                     
KSM00047142,  35.9000,  128.6500,   37.0,  DAEGU AB                      
KSM00047153,  35.1690,  128.9340,    4.0,  GIMHAE INTL AIRPORT           
KSM00047155,  35.1703,  128.5728,   37.7,  CHANGWON                      
KSM00047158,  35.1167,  126.8000,   12.5,  GWANGJU AB                    
KSM00047161,  35.0830,  128.0830,    8.0,  SACHEON AB                    
KSM00047169,  34.6872,  125.4511,   77.1,  HEUKSANDO                     
KSM00047185,  33.2939,  126.1628,   74.8,  GOSAN                         
KSM00047187,  33.2330,  126.2500,   27.0,  MOESULPO AB                   
KSM00047199,  35.4330,  126.4330,   37.0,  USAF-DS3-289                  
KSXUA026250,  37.0330,  126.7500,   12.0,  USAF-DS3-288                  
KTM00096995, -10.4500,  105.7000,  279.0,  CHRISTMAS ISL (PVT)           
KUM00040582,  29.2425,   47.9714,   56.0,  KUWAIT INTERNATIONAL AIRPORT  
KZM00028951,  53.2333,   63.6167,  171.0,  KOSTANAI                      
KZM00035108,  51.2500,   51.4000,   36.0,  URALSK                        
KZM00035188,  51.1333,   71.3667,  348.0,  CELINOGRAD                    
KZM00035229,  50.2833,   57.1500,  219.0,  AKTOBE                        
KZM00035361,  50.1330,   65.2330,  142.0,  AMANGELDY                     
KZM00035394,  49.8000,   73.1500,  553.0,  KARAGANDA                     
KZM00035671,  47.8000,   67.7167,  346.0,  ZHEZKAZGAN                    
KZM00035700,  47.1167,   51.9167,  -22.0,  ATYRAU                        
KZM00035746,  46.7830,   61.6500,   62.0,  ARALSKOE MORE                 
KZM00035796,  46.8000,   75.0830,  350.0,  BALHASH                       
KZM00036003,  52.3000,   76.9333,  122.0,  PAVLODAR                      
KZM00036177,  50.4170,   80.3000,  196.0,  SEMIPALATINSK                 
KZM00036859,  44.1670,   80.0670,  645.0,  ZHARKENT                      
KZM00036872,  43.3633,   77.0042,  662.7,  ALMATY                        
KZM00038001,  44.5500,   50.2500,  -25.0,  FORT SHEVCHENKO               
KZM00038064,  44.7667,   65.5167,  133.4,  KYZYLORDA                     
KZM00038341,  42.8500,   71.3000,  652.0,  TARAZ                         
LAM00048930,  19.8830,  102.1330,  305.0,  LUANG-PRABANG                 
LAM00048940,  17.9500,  102.5670,  171.0,  VIENTIANE                     
LAM00048947,  16.5500,  104.6500,  145.0,  SAVANNAKHET                   
LAM00048955,  15.1170,  105.7830,  102.0,  PAKSE                         
LEM00040100,  33.8170,   35.4830,   29.0,  RAFIC HARIRI INTL             
LGM00026406,  56.4830,   21.0170,    7.0,  LIEPAJA                       
LGM00026422,  56.9170,   23.9670,    3.0,  RIGA                          
LGM00026435,  56.6425,   25.1283,   79.4,  SKRIVERI                      
LHM00026629,  54.8839,   23.8358,   76.1,  KAUNAS                        
LIM00065660,   6.2500,  -10.3500,   10.0,  ROBERTS FIELD                 
